fuente;profesion;contrato;jornada;descripcion;empresa;salario;Ciudad;Nivel educativo;años de experiencia;Fecha_Publicacion
1;Ejecutivo comercial;Contrato de Obra o labor;Tiempo Completo;"Importante empresa solicita para su equipo de trabajo EJECUTIVO COMERCIAL ingenierío ambiental o carreras Afines con experiencia 100% comercial para desempeñarse como: 1 Contactar empresas potenciales. enviar y dinamizar portafolio de servicios. efectuar seguimiento y fidelización a clientes 2 Asegurar la retención. potencialización y sostenimiento de los clientes 3 Concretar y realizar visitas técnicas 4 Presentar técnicamente portafolio de servicios. identificar tipo de residuos generados e identificar tipo de tratamiento o disposición mas adecuada por tipo de residuos 5 Desarrollar proyectos específicos para cada una de las necesidades 6 Elaboración de costeos y propuestas comerciales 7 Renegociaciones DISPONIBILIDAD DE VIAJAR (la empresa cubre los viáticos) Horario: Lunes a viernes de 7:30 am a 5:30 pm y sábado de 7:30 am a 12:00 pm Salario: 1400000 + Aux Rodamiento $400000+ comisiones + Prestaciones de ley""";GENTE OPORTUNA SAS;1.5;Bogotá; Carrera Profesional;1;12/07/2019
1;Ingeniero Operativo Civil;Tiempo Completo;null;Importante proyecto del sector eléctrica requiere Ingeniero Eléctrico o Electricista experiencia 2 años de experiencia en el mantenimiento o construcción de redes de media y baja tensión. o en el recibo de obras eléctricas de media y baja tensión;null;null;Bogotá; Carrera Profesional;3;11/07/2019
1;Ingeniero mecánico;Contrato a término indefinido;Tiempo Completo;Importante empresa ubicada en Caloto - Cauca requiere Coordinador de Proyectos.Profesional en Ingeniería Mecánica. o afines y con experiencia en el cargo de 3 años en adelante Experiencia en: Obras civiles - Montajes industriales (maquinaria. sistemas de refrigeración. bodegas grandes o afines) Indispensable manejo de Autocad para diseño y ajuste de planos Además experiencia en Interventoría Salario: $ 3066000 + prestaciones extralegales como prima de navidad. de vacaciones y otros beneficios internos Horario: Lunes a Viernes de 7:00 am a 5:30 pm Contrato: Indefinido;MANPOWER PROFESSIONAL LTDA;3.06;Cali; Carrera Profesional;3;9/07/2019
1;Urgente Desarrollador Java Ingeniero de sistemas;Contrato de Obra o labor;Tiempo Completo;Importante empresa aeroportuaria requiere para su operación Ingeniero de Desarrollo. profesional en ingeniería de sistemas. situación militar definida. experiencia mínima de 2 años en desarrollo Java con Conocimientos o nociones en sistemas operativos Linux. Windows Server. administrador de aplicaciones web.conocimientos en desarrollador de software con experiencia en aplicaciones web programadas en Net.conocimiento en lenguajes de desarrollo net. php. c. c# - java Horario: Lunes a sábado Salario: 3500000+100% ley SI TE ENCUENTRAS INTERESADO Y CUMPLES CON EL PERFIL PRESÉNTATE CON HOJA DE VIDA. COPIA ULTIMO CERTIFICADO LABORAL. 1 REFERENCIA PERSONAL EL DÍA MARTES 18 DE JUNIO A LAS 8:30AM Y 300PM EN LA CALLE 98 NO 22-64 LOCAL 5 OFC MANPOWER CERCA DE LA ESTACION DE TRANSMILENIO CALLE 100 CON AUTOPISTA PREGUNTAR POR ALEXANDRA SABOGAL;MANPOWER PROFESSIONAL LTDA;3.5;Bogotá; Carrera Profesional;3;8/07/2019
1;Ingeniero Electromecánico;Contrato de Obra o labor;Tiempo Completo;Importante empresa requiere para su equipo Ingeniero eléctrico / mecánico quien desarrolla las siguientes funciones: Debe ser Profesional. Conocimiento en electricidad. Manejo de motobombas hidráulicas de agua potable. Cuartos de planta eléctrica. Equipos de aire acondicionado. Manejo de UPS. Bombas inyectoras Debe ser un profesional en la labor. sería la persona que va a supervisar todas esas labores anteriormente mencionadas pero es importante que pueda ejecutar alguna de las labores en caso de que el Técnico de Mantenimiento no se encuentre Salario: 2337250 + todo lo de ley Interesados que tengan experiencia deben preguntar por PAULA SANABRIA con su hoja de vida el día 24 mayo de 2019 9:00am en la siguiente dirección CARRERA 72A#48-06 NORMANDIA;SUMMAR TEMPORALES SAS;3;Bogotá; Carrera Profesional;2;12/07/2019
1;Ingeniero Mecánico;Contrato de Obra o labor;Tiempo Completo;TYS te está invitando a participar en la siguiente oportunidad de trabajo especial para ti” Empresa ubicada al Sur de la ciudad requiere Ingeniero mecánico 1 año de experiencia Conocimientos INDISPENSABLES: Funcionamiento y mantenimiento de motores a gasolina y Diesel. Conocimientos en motores dos tiempos y cuatro tiempos (Deseable conocimiento de funcionamiento maquinaria agrícola) Funciones: Mantenimiento preventivo y correctivo a maquinaria agrícola MOTORIZADA Viaja a nivel nacional 100% del tiempo realizando capacitaciones. charlas y mantenimientos Salario básico $1800000 + comisiones (devengan comisión por venta de los representantes regionales) Promedio mensual $2500000 + prestaciones de ley Preferible persona Soltera sin hijos. pues viaja 100% del tiempo a nivel nacional Gracias por aplicar. estaremos comunicándonos contigo;T&S TEMSERVICE SAS;2.5;Bogotá; Carrera Profesional;1;8/07/2019
1;Ingeniero de documentación y traducción;Contrato de Obra o labor;Tiempo Completo;Reconocida multinacional de tecnología busca Ingeniero de documentación y traducción con experiencia mínima de 6 meses (Aplica practica) CONOCIMIENTOS: Ingles. Desarrollo/implementacion de software y Documentación FUNCIONES A DESEMPEÑAR: Traducción y adecuación de los manuales PROFESIONAL: Ingeniero Industrial. De Sistemas o Electrónico. pasante o recién graduado Horario de oficina Salario: 2500000;MANPOWER PROFESSIONAL LTDA;2.5;Bogotá; Carrera Profesional;null;9/07/2019
1;Ingeniero de sistemas;Contrato de Obra o labor;Tiempo Completo;TYS te está invitando a participar en la siguiente oportunidad de trabajo especial para ti” Entidad financiera requiere ingeniero de sistemas con experiencia para ocupar el cargo de Analista de sistemas Requisitos: Conocimientos en trasmisión de datos y manejo de redes. Implementación y/o mantenimiento estándares PCI Conocimientos en Hardening de servidores y aplicación de estándares de seguridad Conocimiento de herramientas de diseño de enlaces. monitoreo de redes. escaneo de vulnerabilidades. y Ethikal Hacking. Seguridad y gestión de proyectos Certificaciones Haber laborado en Entidades Financieras Implementación y/o mantenimiento estándares PCI Salario: $3.2520 + prestaciones de ley Horario: Lunes a viernes 7:00 am a 5:30 pm Interesados presentarse el día 26 de junio en la siguiente dirección cra 18 numero 36 - 41 barrio teusaquillo preguntar por Juli Méndez Gracias por aplicar. estaremos comunicándonos contigo;T&S TEMSERVICE SAS;3.25;Bogotá; Carrera Profesional;2;9/07/2019
1;Supervisor de Acondicionamiento;Tiempo Completo;null;Importante empresa del sector manufacturero requiere para su equipo de trabajo profesional en Ingeniería industrial para vacante como supervisor de acondicionamiento. importante tener entre 3 y 4 años de experiencia Salario: $3400000 + Comisiones + Beneficios Adicionales Turnos Rotativos;null;3.4;Bogotá; Carrera Profesional;4;11/07/2019
1;ingeniero Desarrollador NET o JAVA;Contrato de Obra o labor;Tiempo Completo;Importante empresa de telecomunicaciones requiere para su equipo de trabajo ingeniero de sistemas con experiencia mínima 1 año en programación java. manejo base de datos SQL. Desarrollo de Página Web y desarrollo de Aplicaciones de Escritorio . para laborar de lunes a viernes. HORARIO: Lunes a Viernes SALARIO $3460000 + prestaciones de ley;ACTIVOS S A S;3.46;Bogotá; Carrera Profesional;1;10/07/2019
1;Asistente de Desarrollo Tecnologo o ingeniero de sistemas;Tiempo Completo;null;Importante empresa sector comercial requiere para su equipo de trabajo asistente de desarrollo para brindar apoyo y asistir en el desarrollo de software para las diferentes plataformas de la compañía (Ofimática- Plataforma Nidia) y gestionar soluciones a las solicitudes realizadas por las diferentes áreas de la compañía Profesional en Ingeniería de sistemas o tecnología en sistemas con mínimo 2 años de experiencia en el área Salario $ 1300000 mas almuerzos;null;1.3;Barranquilla; Carrera tecnológica;2;14/07/2019
1;Ingeniero de Desarrollo JAVA;Contrato a término indefinido;Tiempo Completo;Requerimos Ingeniero de sistemas o carreras a fines con mas de 2 años de experiencia en desarrollo de software bajo lenguaje de programación JAVA. para ser vinculados bajo contrato a termino indefinido Debe tener conocimiento y experiencia en las siguientes herramientas tecnológicas JAVAEE Spring JSP Struts Eclipse SQL Oracle Weblogic Linux SVN;LUCASIAN LABS SAS;null;Cali; Carrera Profesional;2;9/07/2019
1;Jefe de Despachos;Contrato a término indefinido;Tiempo Completo;"Importante empresa del sector ferretero. requiere para su equipo de trabajo Profesional en Ingeniería Industrial. o estar cursando últimos semestres (9 o 10) de la carrera profesional. Hombre de 30 años en adelante. para desempeñarse como JEFE DE DESPACHOS. debe contar con mínimo 2 años de experiencia en manejo logístico. despachos. manejo de personal y liderazgo de equipo Requisitos: manejo de Excel avanzado. con conocimiento en recepción y entrega de mercancía. seguimiento y programación de rutas (importante que conozca muy bien Bogotá); Encargado de Coordinar y Supervisar la correcta operación del personal. programación. mantenimiento preventivo y correctivo de los vehículos de la empresa. Manejo de transportadoras para despachos a nivel local y nacional. y así satisfacer las necesidades de clientes externos e internos de forma eficaz y eficiente cumpliendo con las políticas de la Compañía.buena fluidez verbal. actitud de servicio Las personas interesadas deben cumplir con los requisitos para trabajar inmediatamente Horario: lunes a viernes desde las 07:30 am hasta las 5:30 pm Sábados de 8:00 am hasta la 1:00 pm Salario: $1500000 + prestaciones sociales Contrato a término indefinido";IMPORTADORA SUPERIOR SAS;1.5;Bogotá; Carrera Profesional;2;15/06/2019
1;Ingeniero sistemas;Contrato de Obra o labor;Tiempo Completo;Se solicita Ingeniero Telecomunicaciones. electrónica o sistemas con 2 años de experiencia. Experiencia en diseño de redes WLAN. Diseño Redes LAN. WAN. Conocimientos básicos sobre bases de datos (Oracle – SAP) y lenguaje SQL. Conocimientos sobre infraestructura Microsoft server 2003 / 2008 / 2012/2016 y linux Horario Laboral: Lunes a Viernes de 8:00 am a 6:00 pm. un Sábado cada 15 días de 9:00 am a 12:00m. horario y días no hábil que requiera la operaciónSalario: a convenir + comisiones Presentarse el día 15 Mayo 8:00 am con hoja de vida en la carrera 72c 23f 06 Modelia. preguntar por Tatiana Alvira;OCUPAR TEMPORALES SA;null;Bogotá; Carrera Profesional;2;9/07/2019
1;ingeniero de desarrollo;Contrato de Obra o labor;Tiempo Completo;"Importante multinacional solicita candidatos para la vacante de ingeniero de desarrollo Respecto al perfil. solicitamos persona que cuente con: • Tecnólogo o estudiante de VI semestre en adelante de ingeniería de telecomunicaciones. sistemas. electrónica y afines • Con conocimientos y manejo en: a Desarrollo de Aplicaciones Web (ASPNET: Web Forms. Core; MVC) b SQL Server 2008 R2 en adelante c Servicios web (Soap y rest) • Experiencia mínima de 1 año en cargos relacionados Más que la experiencia específica. se requiere el manejo y conocimiento de lo antes mencionado. ya que el jefe realizara una prueba de conocimientos en estos 3 puntos • Funciones del cargo: Investigar. desarrollar. implementar y brindar soporte a los sistemas de información requeridos. con el fin de optimizar los procesos de la compañía Velar por el cumplimiento de los compromisos adquiridos en la implementación y entrega de los proyectos a cargo • Horario: lunes a viernes y un fin de semana al mes • Lugar de trabajo: zona franca Fontibón • Cantidad de vacantes: 2 • Salario: $3400000 • Debe ser una persona que cuente con disponibilidad de tiempo";LOGYTECH MOBILE;3.4;Bogotá; Carrera Profesional;1;8/07/2019
1;Ingeniero o Tecnólogo SIG;Contrato a término indefinido;Tiempo Completo;Ingeniero o tecnólogo forestal. ingeniero ambiental o afines con amplios conocimientos en Sistemas de Información Geográfico (ArcGis. QGis). preferiblemente con conocimientos en manejo y operación de Drones Enviar hoja de vida indicando experiencia y conocimientos en los temas solicitados;MONTEVERDE LTDA;null;Medellín; Carrera Profesional;1;20/06/2019
1;Ingeniero industrial;Tiempo Completo;null;Empresa Avícola requiere Ingeniero industrial para el cargo Asistente de producción. en donde apoyara los planes. procesos y programas de producción Debe ser una persona organizada. con conocimientos en la optimización de procesos y la normatividad que aplica a la industria de alimentos y sector avícola;null;1.5;Piedecuesta; Carrera Profesional;1;10/07/2019
1;Ingeniero Estructural;Contrato a término indefinido;Tiempo Completo;Realizar informe diario de la producción Mantener permanente comunicación para cumplir con los requisitos de los clientes en cuanto a diseño y fabricación Verificar el cumplimiento de las normas de seguridad pertinentes Dar capacitaciones al personal que tiene a su cargo sobre las actividades a desarrollar Liderazgo de personas. planificación y organización. comunicación efectiva oral y escrita. Capacidad en la solución de problemas. liderazgo Planificación total de las obras. control de proyectos. control y elaboración de documentos Dar cumplimiento estricto de las normas de higiene y seguridad industrial. y al reglamento interno de trabajo Velar por el cuidado integral de su salud. suministrar información clara y veraz sobre su estado de salud. cumplir normas. procedimientos. reglamentos e instrucciones de los programas de salud del trabajo de la empresa Asegurarse que los materiales que ingresan a la obra satisfacen las especificaciones Definir el sistema constructivo más adecuado para el tipo de tareas a ejecutar en la obra Garantizar que los elementos terminados dentro de la obra no sufrirán deterioro Elaboración de presupuestos para los proyectos Cotizaciones de insumos y herramientas Llevar al día la bitácora de obra verificar que el personal que tiene a su cargo cumpla con las normas de seguridad Dar capacitaciones al personal que tiene a su cargo en cuanto a las actividades a desarrollar y en seguridad y salud en el trabajo Autorizar la realización de eventos en la obra Realizar. mantener y custodiar los documentos que sean requeridos durante la ejecución de la obra (planificación. cronogramas. trazabilidad. planos. actas. memorias. especificaciones. comunicaciones. etc) Solicitar informes al jefe de producción Entregar informes periódicos a la gerencia acerca de la gestión del proceso de estructuras Desplazarse a las diferentes obras para verificar la producción Asistir el proceso de estructuras en acero Llevar a cabo la reunión de análisis de riesgos del día a día. recopilar y preservar la información Administrar y controlar las novedades de mano de obra;HIERRO EN POTENCIA PYP LTDA;3.7;Bogotá; Especialización;3;11/07/2019
